X1,X2,Y1,Y2
9.837612413,478.8798763,2.592794683,-0.256462798
10.09407521,476.2870816,2.692794683,-0.216462798
10.31053801,473.5942869,2.792794683,-0.176462798
10.48700081,470.8014922,2.726987168,-0.248301378
10.73530218,468.074505,2.661179654,-0.320139959
11.05544214,465.4133254,2.595372139,-0.39197854
11.44742068,462.8179532,2.529564625,-0.46381712
11.9112378,460.2883886,2.46375711,-0.535655701
12.4468935,457.8246315,2.397949596,-0.607494282
13.05438779,455.4266819,2.497949596,-0.567494282
13.62188207,452.9287323,2.597949596,-0.527494282
14.14937635,450.3307827,2.697949596,-0.487494282
14.63687063,447.6328331,2.797949596,-0.447494282
15.08436491,444.8348835,2.897949596,-0.407494282
15.49185919,441.9369339,2.997949596,-0.367494282
15.85935348,438.9389843,3.097949596,-0.327494282
16.18684776,435.8410347,3.197949596,-0.287494282
16.47434204,432.6430851,3.297949596,-0.247494282
16.72183632,429.3451355,3.397949596,-0.207494282
16.9293306,425.947186,3.497949596,-0.167494282
17.09682488,422.4492364,3.597949596,-0.127494282
17.22431917,418.8512868,3.697949596,-0.087494282
17.31181345,415.1533372,3.797949596,-0.047494282
17.35930773,411.3553876,3.897949596,-0.007494282
17.36680201,407.457438,3.997949596,0.032505718
17.33429629,403.4594884,4.097949596,-0.007494282
17.34179057,399.3615388,4.197949596,0.032505718
17.30928486,395.1635892,4.297949596,-0.007494282
17.31677914,390.8656396,4.397949596,0.032505718
17.28427342,386.46769,4.497949596,-0.007494282
17.2917677,381.9697404,4.597949596,0.032505718
17.25926198,377.3717908,4.697949596,-0.007494282
17.26675627,372.6738412,4.797949596,0.032505718
17.23425055,367.8758916,4.897949596,-0.007494282
17.24174483,362.977942,4.997949596,0.032505718
17.20923911,357.9799924,5.097949596,-0.007494282
17.21673339,352.8820428,5.197949596,0.032505718
17.18422767,347.6840932,5.297949596,-0.007494282
17.19172196,342.3861436,5.397949596,0.032505718
17.15921624,336.988194,5.497949596,-0.007494282
17.16671052,331.4902444,5.597949596,0.032505718
17.1342048,325.8922948,5.697949596,-0.007494282
17.14169908,320.1943452,5.797949596,0.032505718
17.10919336,314.3963957,5.897949596,-0.007494282
17.11668765,308.4984461,5.997949596,0.032505718
17.08418193,302.5004965,6.097949596,-0.007494282
17.09167621,296.4025469,6.197949596,0.032505718
17.05917049,290.2045973,6.297949596,-0.007494282
17.06666477,283.9066477,6.397949596,0.032505718
17.03415905,277.5086981,6.497949596,-0.007494282
17.04165334,271.0107485,6.597949596,0.032505718
17.00914762,264.4127989,6.697949596,-0.007494282
17.0166419,257.7148493,6.797949596,0.032505718
16.98413618,250.9168997,6.897949596,-0.007494282
16.99163046,244.0189501,6.997949596,0.032505718
16.95912474,237.0210005,7.097949596,-0.007494282
16.96661903,229.9230509,7.197949596,0.032505718
16.93411331,222.7251013,7.297949596,-0.007494282
16.94160759,215.4271517,7.397949596,0.032505718
16.90910187,208.0292021,7.497949596,-0.007494282
16.91659615,200.5312525,7.597949596,0.032505718
16.88409043,192.9333029,7.697949596,-0.007494282
16.89158472,185.2353533,7.797949596,0.032505718
16.859079,177.4374037,7.897949596,-0.007494282
16.86657328,169.5394541,7.997949596,0.032505718
16.83406756,161.5415045,7.997949596,0.032505718
16.80156184,153.5435549,7.997949596,0.032505718
16.76905613,145.5456054,7.997949596,0.032505718
16.73655041,137.5476558,7.997949596,0.032505718
16.70404469,129.5497062,7.997949596,0.032505718
16.67153897,121.5517566,7.997949596,0.032505718
16.63903325,113.553807,7.997949596,0.032505718
16.60652753,105.5558574,7.997949596,0.032505718
16.57402182,97.55790778,7.997949596,0.032505718
16.5415161,89.55995818,7.997949596,0.032505718
16.50901038,81.56200859,7.997949596,0.032505718
16.47650466,73.56405899,7.997949596,0.032505718
16.44399894,65.56610939,7.997949596,0.032505718
376.5567813,431.9,0,0
376.5567813,431.9,-0.1,0.04
376.5167813,432,-0.2,0
376.5167813,432.2,-0.3,0.04
376.4767813,432.5,-0.4,0
376.4767813,432.9,-0.5,0.04
376.4367813,433.4,-0.6,0
376.4367813,434,-0.7,0.04
376.3967813,434.7,-0.6,0
376.3967813,435.3,-0.5,0.04
376.3567813,435.8,-0.4,0
376.3567813,436.2,-0.3,0.04
376.3167813,436.5,-0.2,0
376.3167813,436.7,-0.1,0.04
376.2767813,436.8,-0.2,0
376.2767813,437,-0.3,0.04
376.2367813,437.3,-0.4,0
376.2367813,437.7,-0.5,0.04
376.1967813,438.2,-0.6,0
376.1967813,438.8,-0.7,0.04
376.1567813,439.5,-0.8,0
376.1567813,440.3,-0.9,0.04
376.1167813,441.2,-0.999878165,0.006979899
376.1098014,442.1998782,-1.099390975,-0.019068806
376.1288702,443.2992691,-1.198295355,0.041836887
376.0870333,444.4975645,-1.296348968,0.029671507
376.0573618,445.7939135,-1.393310519,0.024401142
376.0329607,447.187224,-1.488940039,0.025983481
376.0069772,448.676164,-1.584569559,0.027565819
375.9794114,450.2607336,-1.680199079,0.029148157
375.9502632,451.9409327,-1.580199079,-0.010851843
375.9611151,453.5211317,-1.675828599,0.070730495
375.8903846,455.1969603,-1.77145812,0.072312833
375.8180717,456.9684185,-1.86708764,0.073895171
375.7441766,458.8355061,-1.96271716,0.07547751
375.6686991,460.7982233,-2.056776305,0.083861889
375.5848372,462.8549996,-2.149028644,0.09898936
375.4858478,465.0040282,-2.239239948,0.120792759
375.3650551,467.2432682,-2.327178472,0.149196787
375.2158583,469.5704466,-2.412615243,0.184118106
375.0317402,471.9830619,-2.495324334,0.225465435
374.8062747,474.4783862,-2.578033426,0.266812763
374.539462,477.0564196,-2.660742517,0.308160092
374.2313019,479.7171621,-2.743451609,0.349507421
373.8817945,482.4606138,-2.8261607,0.390854749
373.4909397,485.2867745,-2.908869792,0.432202078
373.0587376,488.1956442,-2.991578883,0.473549406
372.5851882,491.1872231,-3.074287975,0.514896735
372.0702915,494.2615111,-3.156997066,0.556244064
371.5140474,497.4185082,-3.236755876,0.603918293
370.9101291,500.655264,-3.313345394,0.657812606
370.2523165,503.9686094,-3.386550475,0.717812606
369.5345039,507.3551599,-3.456160094,0.783796458
368.7507075,510.81132,-3.521967609,0.855635039
367.8950724,514.3332876,-3.587775123,0.92747362
366.9675988,517.9210627,-3.653582638,0.999312201
365.9682866,521.5746454,-3.719390152,1.071150781
364.8971358,525.2940355,-3.785197667,1.142989362
363.7541465,529.0792332,-3.851005181,1.214827943
362.5393185,532.9302384,-3.916812696,1.286666523
361.252652,536.8470511,-3.98262021,1.358505104
359.8941469,540.8296713,-4.048427725,1.430343685
358.4638032,544.878099,-4.110231124,1.507900735
356.9559025,548.9883301,-4.167833274,1.59103303
355.3648694,553.1561634,-4.221042163,1.679590552
353.6852789,557.3772056,-4.269671128,1.773416673
351.9118622,561.6468767,-4.318300093,1.867242795
350.0446194,565.9651768,-4.366929058,1.961068916
348.0835505,570.3321059,-4.415558023,2.054895037
346.0286555,574.7476639,-4.464186989,2.148721158
343.8799343,579.2118509,-4.512815954,2.24254728
341.637387,583.7246668,-4.561444919,2.336373401
339.3010136,588.2861117,-4.610073884,2.430199522
336.8708141,592.8961856,-4.658702849,2.524025644
334.3467885,597.5548885,-4.707331814,2.617851765
331.7289367,602.2622203,-4.751199774,2.716783439
329.0121533,607.0134201,-4.790131448,2.820651399
326.1915019,611.8035515,-4.823957569,2.929280364
323.2622215,616.6275091,-4.852515091,3.042489253
320.2197322,621.4800242,-4.875647386,3.160091403
317.0596408,626.3556716,-4.898779682,3.277693554
313.7819473,631.2544512,-4.921911977,3.395295705
310.3866516,636.1763632,-4.821911977,3.355295705
307.0313559,640.9982752,-4.721911977,3.315295705
303.7160602,645.7201872,-4.621911977,3.275295705
300.4407645,650.3420991,-4.521911977,3.235295705
297.2054688,654.8640111,-4.421911977,3.195295705
294.0101731,659.2859231,-4.321911977,3.155295705
290.8548773,663.6078351,-4.221911977,3.115295705
287.7395816,667.829747,-4.121911977,3.075295705
284.6642859,671.951659,-4.021911977,3.035295705
281.6289902,675.973571,-4.045044272,3.152897856
278.4760924,680.0186153,-4.068176567,3.270500006
275.2055924,684.0867918,-4.091308862,3.388102157
271.8174902,688.1781007,-4.114441157,3.505704308
268.3117859,692.2925419,-4.137573452,3.623306458
264.6884794,696.4301153,-4.160705747,3.740908609
260.9475708,700.5908211,-4.060705747,3.700908609
257.2466622,704.6515268,-3.960705747,3.660908609
253.5857536,708.6122326,-3.860705747,3.620908609
249.964845,712.4729383,-3.760705747,3.580908609
246.3839364,716.233644,-3.660705747,3.540908609
242.8430278,719.8943498,-3.560705747,3.500908609
239.3421192,723.4550555,-3.460705747,3.460908609
235.8812106,726.9157613,-3.360705747,3.420908609
232.460302,730.276467,-3.260705747,3.380908609
229.0793934,733.5371728,-3.160705747,3.340908609
225.7384847,736.6978785,-3.060705747,3.300908609
222.4375761,739.7585843,-2.960705747,3.260908609
219.1766675,742.71929,-2.860705747,3.220908609
215.9557589,745.5799958,-2.760705747,3.180908609
212.7748503,748.3407015,-2.660705747,3.140908609
209.6339417,751.0014073,-2.560705747,3.100908609
206.5330331,753.562113,-2.460705747,3.060908609
203.4721245,756.0228188,-2.360705747,3.020908609
200.4512159,758.3835245,-2.383838042,3.13851076
197.3127051,760.7673625,-2.406970337,3.256112911
194.0565922,763.1743329,-2.430102632,3.373715061
190.6828771,765.6044355,-2.330102632,3.333715061
187.3491621,767.9345381,-2.230102632,3.293715061
184.055447,770.1646408,-2.130102632,3.253715061
180.801732,772.2947434,-2.030102632,3.213715061
177.5880169,774.324846,-1.930102632,3.173715061
174.4143018,776.2549487,-1.830102632,3.133715061
171.2805868,778.0850513,-1.730102632,3.093715061
168.1868717,779.8151539,-1.630102632,3.053715061
165.1331566,781.4452566,-1.530102632,3.013715061
162.1194416,782.9753592,-1.430102632,2.973715061
159.1457265,784.4054618,-1.330102632,2.933715061
156.2120115,785.7355645,-1.230102632,2.893715061
153.3182964,786.9656671,-1.130102632,2.853715061
150.4645813,788.0957697,-1.030102632,2.813715061
147.6508663,789.1258724,-0.930102632,2.773715061
144.8771512,790.055975,-0.830102632,2.733715061
142.1434362,790.8860776,-0.883311521,2.822272583
139.3211636,791.7693892,-0.940913672,2.905404878
136.4157587,792.7103028,-1.00271707,2.982961929
133.4327968,793.7130199,-1.068524585,3.05480051
130.3779963,794.7815445,-1.138134204,3.120784362
127.2572119,795.9196787,-1.211339285,3.180784362
124.0764275,797.131018,-1.111339285,3.140784362
120.9356432,798.2423573,-1.011339285,3.100784362
117.8348588,799.2536965,-0.911339285,3.060784362
114.7740744,800.1650358,-0.811339285,3.020784362
111.7532901,800.9763751,-0.711339285,2.980784362
108.7725057,801.6877144,-0.611339285,2.940784362
105.8317214,802.2990537,-0.511339285,2.900784362
102.930937,802.810393,-0.411339285,2.860784362
100.0701526,803.2217322,-0.311339285,2.820784362
97.24936827,803.5330715,-0.211339285,2.780784362
94.46858391,803.7444108,-0.111339285,2.740784362
91.72779955,803.8557501,-0.011339285,2.700784362
89.02701518,803.8670894,0.088660715,2.660784362
86.36623082,803.7784287,0.188660715,2.620784362
83.74544646,803.589768,0.288660715,2.580784362
81.1646621,803.3011072,0.388660715,2.540784362
78.62387773,802.9124465,0.488660715,2.500784362
76.12309337,802.4237858,0.588660715,2.460784362
73.66230901,801.8351251,0.688660715,2.420784362
71.24152465,801.1464644,0.788660715,2.380784362
68.86074028,800.3578037,0.888660715,2.340784362
66.51995592,799.469143,0.988660715,2.300784362
64.21917156,798.4804822,1.088660715,2.260784362
61.9583872,797.3918215,1.188660715,2.220784362
59.73760284,796.2031608,1.288660715,2.180784362
57.55681847,794.9145001,1.388660715,2.140784362
55.41603411,793.5258394,1.488660715,2.100784362
53.31524975,792.0371787,1.588660715,2.060784362
51.25446539,790.4485179,1.688660715,2.020784362
49.23368102,788.7598572,1.788660715,1.980784362
47.25289666,786.9711965,1.888660715,1.940784362
45.3121123,785.0825358,1.988660715,1.900784362
43.41132794,783.0938751,2.088660715,1.860784362
41.55054357,781.0052144,2.188660715,1.820784362
39.72975921,778.8165537,2.288660715,1.780784362
37.94897485,776.5278929,2.388660715,1.740784362
36.20819049,774.1392322,2.488660715,1.700784362
34.50740612,771.6505715,2.588660715,1.660784362
32.84662176,769.0619108,2.688660715,1.620784362
31.2258374,766.3732501,2.788660715,1.580784362
29.64505304,763.5845894,2.888660715,1.540784362
28.10426867,760.6959286,2.988660715,1.500784362
26.60348431,757.7072679,3.088660715,1.460784362
25.14269995,754.6186072,3.188660715,1.420784362
23.72191559,751.4299465,3.288660715,1.380784362
22.34113123,748.1412858,3.388660715,1.340784362
21.00034686,744.7526251,3.326857316,1.183227312
19.81711955,741.4257678,3.269255166,1.020095017
18.79702453,738.1565126,3.216046277,0.851537495
17.94548704,734.9404663,3.167417312,0.677711374
17.26777567,731.773049,3.123549352,0.4987797
16.76899597,728.6494997,3.084617678,0.314911739
16.45408423,725.564882,3.050791556,0.126282774
16.32780145,722.5140904,3.022234034,-0.066926114
16.39472757,719.4918564,2.999101739,-0.184528265
16.57925583,716.4927546,2.981544689,-0.306331664
16.8855875,713.51121,3.081544689,-0.266331664
17.15191916,710.4296653,3.181544689,-0.226331664
17.37825082,707.2481206,3.281544689,-0.186331664
17.56458249,703.9665759,3.381544689,-0.146331664
17.71091415,700.5850312,3.481544689,-0.106331664
17.81724581,697.1034865,3.463987638,-0.228135063
18.04538088,693.6394989,3.446430588,-0.349938462
18.39531934,690.1930683,3.428873538,-0.47174186
18.8670612,686.7641947,3.411316487,-0.593545259
19.46060646,683.3528783,3.393759437,-0.715348658
20.17595512,679.9591188,3.376202386,-0.837152057
21.01310717,676.5829164,3.476202386,-0.797152057
21.81025923,673.106714,3.576202386,-0.757152057
22.56741129,669.5305117,3.676202386,-0.717152057
23.28456335,665.8543093,3.776202386,-0.677152057
23.9617154,662.0781069,3.876202386,-0.637152057
24.59886746,658.2019045,3.976202386,-0.597152057
25.19601952,654.2257021,4.076202386,-0.557152057
25.75317157,650.1494997,4.176202386,-0.517152057
26.27032363,645.9732973,4.276202386,-0.477152057
26.74747569,641.697095,4.376202386,-0.437152057
27.18462774,637.3208926,4.476202386,-0.397152057
27.5817798,632.8446902,4.576202386,-0.357152057
27.93893186,628.2684878,4.558645336,-0.478955456
28.41788731,623.7098425,4.541088285,-0.600758855
29.01864617,619.1687542,4.523531235,-0.722562254
29.74120842,614.6452229,4.505974184,-0.844365653
30.58557408,610.1392488,4.482841889,-0.961967803
31.54754188,605.6564069,4.454284367,-1.075176692
32.62271857,601.2021225,4.420458246,-1.183805657
33.80652423,596.7816643,4.381526572,-1.287673617
35.09419785,592.4001377,4.337658612,-1.386605291
36.48080314,588.0624791,4.437658612,-1.346605291
37.82740843,583.6248205,4.537658612,-1.306605291
39.13401372,579.0871619,4.637658612,-1.266605291
40.40061901,574.4495032,4.737658612,-1.226605291
41.6272243,569.7118446,4.837658612,-1.186605291
42.81382959,564.874186,4.937658612,-1.146605291
43.96043488,559.9365274,5.037658612,-1.106605291
45.06704017,554.8988688,5.137658612,-1.066605291
46.13364547,549.7612102,5.237658612,-1.026605291
47.16025076,544.5235516,5.337658612,-0.986605291
48.14685605,539.185893,5.437658612,-0.946605291
49.09346134,533.7482343,5.537658612,-0.906605291
50.00006663,528.2105757,5.637658612,-0.866605291
50.86667192,522.5729171,5.737658612,-0.826605291
51.69327721,516.8352585,5.837658612,-0.786605291
52.4798825,510.9975999,5.937658612,-0.746605291
53.2264878,505.0599413,6.037658612,-0.706605291
53.93309309,499.0222827,6.137658612,-0.666605291
54.59969838,492.8846241,6.047447309,-0.68840869
55.28810707,486.8371768,5.955194969,-0.703536161
55.99164323,480.8819818,5.861135824,-0.71192054
56.70356377,475.020846,5.765506304,-0.713502878
57.41706665,469.2553397,5.668544753,-0.708232514
58.12529916,463.5867949,5.57049114,-0.696067134
58.8213663,458.0163038,5.471586761,-0.676972827
59.49833912,452.544717,5.372073951,-0.650924122
60.14926324,447.1726431,5.272195785,-0.617904021
60.76716727,441.9004473,5.172195785,-0.577904021
61.34507129,436.7282515,5.07231762,-0.530924122
61.87599541,431.6559339,4.972439454,-0.483944222
62.35993963,426.6834944,4.872561289,-0.436964323
62.79690395,421.8109331,4.772683124,-0.389984424
63.18688838,417.03825,4.672804958,-0.343004524
63.5298929,412.365445,4.572926793,-0.296024625
63.82591753,407.7925182,4.473048627,-0.249044726
64.07496225,403.3194696,4.373170462,-0.202064826
64.27702708,398.9462992,4.273292297,-0.155084927
64.432112,394.6730069,4.173414131,-0.108105028
64.54021703,390.4995927,4.073535966,-0.061125128
64.60134216,386.4260568,3.9736578,-0.014145229
64.61548739,382.452399,4.0736578,0.025854771
64.58963262,378.3787412,4.1736578,-0.014145229
64.60377785,374.2050834,4.2736578,0.025854771
64.57792308,369.9314256,4.3736578,-0.014145229
64.5920683,365.5577678,4.273779635,0.03283467
64.55923363,361.2839881,4.173901469,-0.00018543
64.55941906,357.1100867,4.074023304,0.046794469
64.5126246,353.0360634,3.974145139,0.013774368
64.49885023,349.0619182,3.874266973,-0.019245732
64.51809596,345.1876512,3.774388808,0.027734167
64.49036179,341.4132624,3.674510642,-0.005285933
64.49564773,337.7387518,3.574632477,0.041693966
64.45395376,334.1641193,3.474754312,0.008673865
64.44527989,330.689365,3.374876146,-0.024346235
64.46962613,327.3144889,3.274997981,0.022633664
64.44699247,324.0394909,3.175119815,-0.010386437
64.4573789,320.8643711,3.07524165,0.036593463
64.42078544,317.7891294,2.975363485,0.003573362
64.41721208,314.8137659,2.875485319,-0.029446739
64.44665882,311.9382806,2.775607154,0.017533161
64.42912566,309.1626734,2.675728988,-0.01548694
64.4446126,306.4869445,2.575850823,0.031492959
64.41311964,303.9110936,2.475972658,-0.001527141
64.41464678,301.435121,2.376094492,0.045452758
64.36919402,299.0590265,2.276216327,0.012432657
64.35676136,296.7828102,2.176338161,-0.020587443
64.37734881,294.606472,2.076459996,0.026392456
64.35095635,292.530012,1.976581831,-0.006627645
64.357584,290.5534302,1.876703665,0.040352255
64.31723174,288.6767265,1.7768255,0.007332154
64.30989959,286.899901,1.676947334,-0.025687947
64.33558753,285.2229537,1.577069169,0.021291953
64.31429558,283.6458845,1.477191004,-0.011728148
64.32602373,282.1686935,1.377312838,0.035251751
64.29077198,280.7913807,1.277434673,0.002231651
64.28854033,279.513946,1.177556507,-0.03078845
64.31932878,278.3363895,1.077678342,0.016191449
64.30313733,277.2587111,0.977800177,-0.016828651
64.31996598,276.280911,0.877922011,0.030151248
64.28981473,275.402989,0.778043846,-0.002868853
64.29268358,274.6249451,0.67816568,0.044111047
64.24857254,273.9467794,0.578287515,0.011090946
64.23748159,273.3684919,0.47840935,-0.021929155
64.25941075,272.8900826,0.378531184,0.025050745
64.23436,272.5115514,0.278653019,-0.007969356
64.24232936,272.2328984,0.178774853,0.039010543
64.20331881,272.0541235,0.078896688,0.005990443
64.19732837,271.9752268,-0.020981477,-0.027029658
64.22435803,271.9962083,-0.120859643,0.019950241
64.20440779,272.1170679,-0.220737808,-0.013069859
64.21747765,272.3378057,-0.320615974,0.03391004
64.18356761,272.6584217,-0.420494139,0.000889939
64.18267767,273.0789159,-0.520372304,-0.032130161
64.21480783,273.5992882,-0.420372304,0.007869839
64.20693799,274.0196605,-0.320372304,-0.032130161
64.23906815,274.3400328,-0.220372304,0.007869839
64.23119831,274.5604051,-0.120372304,-0.032130161
64.26332847,274.6807774,-0.020372304,0.007869839
64.25545863,274.7011497,0.079627696,-0.032130161
64.2875888,274.621522,0.179627696,0.007869839
64.27971896,274.4418943,0.279627696,-0.032130161
64.31184912,274.1622666,0.17974953,0.014849738
64.29699938,273.9825171,0.079871365,-0.018170363
64.31516974,273.9026457,-0.020006801,0.028809537
64.28636021,273.9226525,-0.119884966,-0.004210564
64.29057077,274.0425375,-0.219763132,0.042769336
64.24780143,274.2623006,-0.319641297,0.009749235
64.2380522,274.5819419,-0.419519462,-0.023270866
64.26132306,275.0014614,-0.519397628,0.023709034
64.23761403,275.520859,-0.419397628,-0.016290966
64.253905,275.9402566,-0.319397628,0.023709034
64.23019596,276.2596542,-0.219397628,-0.016290966
64.24648693,276.4790519,-0.119397628,0.023709034
64.2227779,276.5984495,-0.019397628,-0.016290966
64.23906886,276.6178471,0.080602372,0.023709034
64.21535983,276.5372448,-0.019275793,-0.009311067
64.2246709,276.5565206,-0.119153959,0.037668832
64.18700206,276.6756745,-0.219032124,0.004648732
64.18235333,276.8947066,-0.318910289,-0.028371369
64.2107247,277.2136169,-0.418788455,0.01860853
64.19211617,277.6324054,-0.51866662,-0.01441157
64.20652774,278.151072,-0.618544786,0.032568329
64.17395941,278.7696168,-0.518544786,-0.007431671
64.18139108,279.2881616,-0.418544786,0.032568329
64.14882276,279.7067064,-0.318544786,-0.007431671
64.15625443,280.0252511,-0.218544786,0.032568329
64.1236861,280.2437959,-0.118544786,-0.007431671
64.13111777,280.3623407,-0.018544786,0.032568329
64.09854944,280.3808855,-0.118422951,-0.000451772
64.09900121,280.4993084,-0.218301116,0.046528128
64.05247308,280.7176096,-0.318179282,0.013508027
64.03896506,281.0357888,-0.418057447,-0.019512074
64.05847713,281.4538463,-0.517935613,0.027467826
64.03100931,281.9717819,-0.617813778,-0.005552275
64.03656158,282.5895957,-0.717691943,0.041427624
63.99513396,283.3072876,-0.817570109,0.008407524
63.98672643,284.1248577,-0.717570109,-0.031592476
64.01831891,284.8424278,-0.617570109,0.008407524
64.00991139,285.459998,-0.517570109,-0.031592476
64.04150386,285.9775681,-0.417570109,0.008407524
64.03309634,286.3951382,-0.317570109,-0.031592476
64.06468881,286.7127083,-0.217570109,0.008407524
64.05628129,286.9302784,-0.317448274,-0.024612577
64.08089387,287.2477267,-0.41732644,0.022367322
64.05852655,287.6650531,-0.517204605,-0.010652778
64.06917932,288.1822577,-0.61708277,0.036327121
64.0328522,288.7993405,-0.716960936,0.00330702
64.02954518,289.5163014,-0.816839101,-0.02971308
64.05925826,290.3331405,-0.716839101,0.01028692
64.04897134,291.0499796,-0.616839101,-0.02971308
64.07868442,291.6668187,-0.516839101,0.01028692
64.0683975,292.1836578,-0.416839101,-0.02971308
64.09811058,292.6004969,-0.316839101,0.01028692
64.08782366,292.917336,-0.216839101,-0.02971308
64.11753674,293.1341751,-0.316717267,0.017266819
64.10026993,293.4508924,-0.416595432,-0.015753282
64.11602321,293.8674878,-0.516473597,0.031226618
64.08479659,294.3839614,-0.616351763,-0.001793483
64.08659007,295.0003132,-0.716229928,0.045186416
64.04140366,295.7165431,-0.816108094,0.012166316
64.02923734,296.5326512,-0.716108094,-0.027833684
64.05707102,297.2487593,-0.616108094,0.012166316
64.04490471,297.8648674,-0.516108094,-0.027833684
64.07273839,298.3809755,-0.416108094,0.012166316
64.06057208,298.7970836,-0.316108094,-0.027833684
64.08840576,299.1131917,-0.216108094,0.012166316
64.07623945,299.3292998,-0.116108094,-0.027833684
64.10407313,299.4454079,-0.215620904,0.02611761
64.07795552,299.6610288,-0.314525283,0.007023303
64.07093222,299.975554,-0.412578896,-0.005142077
64.07607429,300.3881329,-0.509540447,0.069587559
64.00648673,300.8976734,-0.605169967,0.071169897
63.93531684,301.5028434,-0.699229113,0.079554276
63.85576256,302.2020725,-0.599229113,0.039554276
63.81620829,302.8013016,-0.499229113,-0.000445724
63.81665401,303.3005307,-0.399229113,0.039554276
63.77709973,303.6997598,-0.299229113,-0.000445724
63.77754546,303.9989889,-0.199229113,0.039554276
63.73799118,304.198218,-0.099229113,-0.000445724
63.7384369,304.2974471,0.000770887,0.039554276
63.69888263,304.2966763,-0.091481452,0.054681747
63.64420088,304.3881577,-0.181692755,0.076485146
63.56771574,304.5698505,-0.269631279,0.104889175
63.46282656,304.8394817,-0.35506805,0.139810494
63.32301607,305.1945498,-0.25506805,0.099810494
63.22320557,305.4496178,-0.15506805,0.059810494
63.16339508,305.6046859,-0.05506805,0.019810494
63.14358459,305.6597539,0.04493195,-0.020189506
63.16377409,305.614822,0.14493195,0.019810494
63.1439636,305.46989,0.24493195,-0.020189506
63.16415311,305.2249581,0.34493195,0.019810494
63.14434261,304.8800261,0.44493195,-0.020189506
63.16453212,304.4350942,0.54493195,0.019810494
63.14472163,303.8901622,0.64493195,-0.020189506
63.16491113,303.2452303,0.562222858,0.101157822
63.06375331,302.6830074,0.482464049,0.148832051
62.91492126,302.2005434,0.405874531,0.202726364
62.71219489,301.7946689,0.329285012,0.256620677
62.45557422,301.4653838,0.252695493,0.310514989
62.14505923,301.2126883,0.176105975,0.364409302
61.78064993,301.0365824,0.099516456,0.418303614
61.36234631,300.9370659,0.199516456,0.378303614
60.9840427,300.7375495,0.299516456,0.338303614
60.64573908,300.438033,0.399516456,0.298303614
60.34743547,300.0385165,0.499516456,0.258303614
60.08913185,299.5390001,0.599516456,0.218303614
59.87082824,298.9394836,0.699516456,0.178303614
59.69252463,298.2399672,0.799516456,0.138303614
59.55422101,297.4404507,0.899516456,0.098303614
59.4559174,296.5409343,0.826311376,0.158303614
59.29761378,295.7146229,0.756701756,0.224287467
59.07332632,294.9579211,0.690894242,0.296126048
58.77720027,294.2670269,0.629090843,0.373683098
58.40351717,293.637936,0.571488692,0.456815393
57.94670178,293.0664474,0.518279804,0.545372915
57.40132886,292.5481676,0.465070915,0.633930437
56.76739842,292.0830966,0.565070915,0.593930437
56.17346799,291.5180257,0.665070915,0.553930437
55.61953755,290.8529548,0.765070915,0.513930437
55.10560711,290.0878839,0.865070915,0.473930437
54.63167668,289.222813,0.965070915,0.433930437
54.19774624,288.2577421,1.065070915,0.393930437
53.8038158,287.1926711,1.165070915,0.353930437
53.44988536,286.0276002,1.111862026,0.442487959
53.0073974,284.9157382,1.063233061,0.53631408
52.47108332,283.8525051,1.019365101,0.635245755
51.83583757,282.83314,0.975497141,0.734177429
51.10166014,281.8576429,0.931629181,0.833109103
50.26855104,280.9260137,0.887761221,0.932040777
49.33651026,280.0382525,0.987761221,0.892040777
48.44446949,279.0504913,1.087761221,0.852040777
47.59242871,277.9627301,1.187761221,0.812040777
46.78038793,276.7749688,1.287761221,0.772040777
46.00834715,275.4872076,1.387761221,0.732040777
45.27630638,274.0994464,1.487761221,0.692040777
44.5842656,272.6116852,1.587761221,0.652040777
43.93222482,271.023924,1.687761221,0.612040777
43.32018405,269.3361627,1.787761221,0.572040777
42.74814327,267.5484015,1.887761221,0.532040777
42.21610249,265.6606403,1.987761221,0.492040777
41.72406172,263.6728791,2.087761221,0.452040777
41.27202094,261.5851178,2.187761221,0.412040777
40.85998016,259.3973566,2.287761221,0.372040777
40.48793939,257.1095954,2.387761221,0.332040777
40.15589861,254.7218342,2.487761221,0.292040777
39.86385783,252.234073,2.587761221,0.252040777
39.61181706,249.6463117,2.687761221,0.212040777
39.39977628,246.9585505,2.787761221,0.172040777
39.2277355,244.1707893,2.887761221,0.132040777
39.09569473,241.2830281,2.987761221,0.092040777
39.00365395,238.2952669,2.943893261,0.190972451
38.8126815,235.3513736,2.900025301,0.289904125
38.52277737,232.4513483,2.856157341,0.388835799
38.13394157,229.595191,2.812289381,0.487767473
37.6461741,226.7829016,2.912289381,0.447767473
37.19840663,223.8706122,3.012289381,0.407767473
36.79063915,220.8583228,3.112289381,0.367767473
36.42287168,217.7460334,3.212289381,0.327767473
36.09510421,214.5337441,3.312289381,0.287767473
35.80733674,211.2214547,3.412289381,0.247767473
35.55956926,207.8091653,3.512289381,0.207767473
35.35180179,204.2968759,3.612289381,0.167767473
35.18403432,200.6845865,3.712289381,0.127767473
35.05626684,196.9722971,3.812289381,0.087767473
34.96849937,193.1600078,3.912289381,0.047767473
34.9207319,189.2477184,4.012289381,0.007767473
34.91296442,185.235429,4.112289381,-0.032232527
34.94519695,181.1231396,4.212289381,0.007767473
